area,rooms,floor,total_floors,year,price
60.0,2,9,9,1978,7842000.0
82.3,3,2,17,2025,12300000.0
77.9,3,1,9,1979,9222000.0
63.3,2,13,17,2014,9228000.0
105.3,4,5,9,1976,12690000.0
64.3,2,1,9,1995,8429000.0
95.4,4,5,9,1997,14215000.0
39.5,1,6,9,1983,5677000.0
37.8,1,3,17,2007,5677000.0
43.4,2,12,12,2025,5331000.0
65.8,2,7,9,1985,6333000.0
70.8,3,6,17,2021,9958000.0
38.3,1,4,9,1987,4698000.0
103.2,4,3,12,2024,13410000.0
37.1,1,5,25,2006,5268000.0
56.8,2,3,12,2018,8813000.0
37.6,1,2,5,1974,4392000.0
68.6,2,25,25,2011,10052000.0
38.3,1,9,12,2012,5636000.0
50.4,1,6,9,1975,6330000.0
57.4,2,5,5,1980,8035000.0
40.1,1,4,17,2024,6271000.0
35.3,1,2,12,2007,5047000.0
88.2,3,10,12,2014,12873000.0
45.3,1,4,17,2021,8118000.0
52.5,2,8,17,2013,7456000.0
29.6,1,5,5,1967,3537000.0
35.8,1,2,9,1998,4905000.0
65.4,2,9,9,1977,7526000.0
29.2,1,1,17,2011,3651000.0
70.0,3,5,5,1974,7335000.0
74.0,3,2,12,2021,12334000.0
28.5,1,15,17,2015,3995000.0
96.1,4,2,17,2006,10559000.0
26.0,1,6,9,1992,3555000.0
38.6,1,15,17,2012,6237000.0
39.2,1,5,5,1982,5409000.0
55.8,2,15,17,2025,7344000.0
46.5,2,3,5,1965,5975000.0
32.2,1,9,9,1976,4637000.0
81.0,3,5,17,2001,9929000.0
60.9,2,5,5,1981,7086000.0
43.1,2,4,9,1993,4966000.0
57.1,2,4,17,2005,9353000.0
70.6,3,3,17,2024,8658000.0
36.3,1,4,12,2009,5050000.0
26.5,1,7,12,2016,4258000.0
44.8,2,10,12,2018,6073000.0
55.3,2,8,9,1990,6464000.0
54.6,2,8,9,1992,7107000.0
30.7,1,4,5,1978,4826000.0
66.3,2,15,25,2001,8781000.0
54.9,2,7,12,2002,7338000.0
54.0,2,1,9,1989,5577000.0
36.5,1,6,9,1989,5052000.0
54.8,2,22,25,2011,8443000.0
52.2,2,4,5,1979,6057000.0
61.0,2,2,12,2012,9134000.0
81.7,3,8,12,2022,10988000.0
59.2,2,5,12,2001,6523000.0
37.1,1,5,5,1977,4655000.0
56.2,2,2,17,2014,9721000.0
78.3,3,20,25,2017,9673000.0
67.7,3,12,12,2012,9008000.0
58.0,2,9,12,2005,9064000.0
45.2,1,9,25,2007,6431000.0
57.7,2,9,17,2015,7114000.0
54.3,2,4,5,1979,6737000.0
108.8,4,11,12,2025,17492000.0
59.7,2,1,12,2002,6962000.0
54.0,2,2,9,1999,7448000.0
63.0,2,1,17,2016,7324000.0
52.8,2,8,25,2025,7813000.0
68.8,3,25,25,2017,9526000.0
52.5,2,6,9,1986,6776000.0
98.9,4,2,5,1966,10293000.0
49.5,2,22,25,2011,7318000.0
44.5,1,9,17,2002,6687000.0
46.1,2,4,5,1971,5890000.0
40.3,1,19,25,2024,6011000.0
40.5,1,5,17,2014,5615000.0
57.2,2,11,12,2016,9880000.0
59.9,2,2,12,2011,8596000.0
58.2,2,7,9,1983,7131000.0
43.3,1,3,5,1981,4747000.0
57.4,2,9,9,1975,5996000.0
56.4,2,7,17,2024,7858000.0
69.3,3,4,5,1975,8493000.0
61.6,2,5,9,1999,8008000.0
57.8,2,4,9,1989,7477000.0
35.0,1,12,12,2010,4144000.0
81.8,3,20,25,2004,12428000.0
66.4,2,8,9,1981,7666000.0
74.7,3,1,9,1977,8153000.0
39.3,1,14,17,2012,5458000.0
46.7,2,2,9,1998,6069000.0
58.3,2,9,9,1987,6528000.0
33.8,1,7,9,1993,4719000.0
60.9,2,2,5,1969,6475000.0
72.9,3,1,5,1966,7611000.0
64.4,2,6,9,1994,8398000.0
103.2,4,7,9,1995,13612000.0
27.0,1,7,25,2022,4417000.0
47.4,2,9,9,1989,5631000.0
60.8,2,11,12,2017,9135000.0
47.6,2,8,12,2019,6642000.0
103.8,4,5,5,1966,12137000.0
42.6,1,1,12,2002,5206000.0
72.1,3,4,5,1979,8447000.0
57.9,2,7,25,2009,7750000.0
46.4,1,3,5,1974,5355000.0
74.4,3,8,9,1986,11048000.0
47.8,2,4,5,1975,6078000.0
73.0,3,19,25,2023,10554000.0
70.8,2,4,12,2018,9812000.0
82.2,3,12,12,2011,11893000.0
49.2,2,1,5,1984,5289000.0
47.0,1,9,17,2020,7198000.0
63.1,2,7,9,1976,9381000.0
32.4,1,8,17,2007,4212000.0
50.9,2,6,9,1998,7201000.0
44.0,1,1,5,1972,5027000.0
51.6,1,1,5,1960,5691000.0
32.3,1,6,9,1999,4365000.0
61.3,2,2,12,2001,7839000.0
51.0,2,1,5,1973,5639000.0
54.7,2,13,17,2003,7155000.0
39.8,1,2,9,1980,3908000.0
51.7,2,8,12,2012,6742000.0
56.1,2,6,9,1983,6832000.0
64.0,2,2,9,1990,7407000.0
68.9,3,2,12,2000,9165000.0
62.4,2,3,5,1968,6766000.0
61.0,2,5,5,1983,7257000.0
38.0,1,12,17,2006,6620000.0
39.1,1,23,25,2017,6566000.0
87.1,3,9,9,1990,11006000.0
77.8,3,4,9,1981,11086000.0
36.5,1,10,12,2017,5420000.0
56.4,2,4,9,1983,7049000.0
55.2,2,2,5,1979,6098000.0
55.1,2,3,5,1961,7045000.0
84.8,3,1,17,2004,12157000.0
33.7,1,1,12,2008,4775000.0
45.6,2,5,5,1963,5666000.0
39.6,1,3,9,1990,3850000.0
55.0,2,7,9,1995,8995000.0
46.4,1,2,12,2023,7028000.0
83.6,3,3,5,1962,11393000.0
66.4,2,1,5,1965,8106000.0
81.8,3,16,17,2016,12317000.0
46.0,1,2,5,1978,5636000.0
39.1,1,7,12,2007,5710000.0
41.9,1,9,9,1984,4198000.0
49.5,2,2,5,1969,6378000.0
82.4,3,2,9,1990,7704000.0
46.2,2,14,17,2005,6193000.0
35.5,1,14,17,2025,6320000.0
33.8,1,14,17,2019,5462000.0
37.4,1,9,9,1982,3888000.0
72.4,3,4,12,2002,8284000.0
47.1,2,4,9,1976,5395000.0
49.5,2,2,9,1984,6303000.0
47.1,2,14,17,2007,7137000.0
40.7,1,2,5,1971,5300000.0
38.7,1,1,5,1979,3969000.0
72.5,3,4,9,1986,9500000.0
58.4,2,2,5,1968,7348000.0
58.4,2,2,5,1978,7531000.0
39.0,1,11,12,2024,7477000.0
39.3,1,8,9,1996,5790000.0
45.5,1,2,17,2014,7377000.0
32.9,1,8,17,2013,5753000.0
24.1,1,1,9,1979,3000000.0
56.5,2,1,9,1992,6287000.0
36.3,1,4,9,1986,5368000.0
32.0,1,7,12,2005,4380000.0
69.8,3,9,9,1994,7640000.0
61.4,2,5,12,2020,8196000.0
80.2,3,2,9,1985,11066000.0
33.7,1,12,12,2014,5026000.0
46.9,2,7,9,1996,6905000.0
42.9,1,2,9,1997,6287000.0
59.8,2,25,25,2003,7933000.0
35.6,1,13,17,2023,5622000.0
46.2,1,3,5,1973,6066000.0
61.5,3,17,17,2004,7315000.0
56.2,2,5,9,1997,6543000.0
81.5,3,13,17,2021,11051000.0
28.4,1,1,17,2020,4078000.0
25.8,1,8,9,1997,3328000.0
68.3,2,5,5,1970,9322000.0
60.8,2,8,9,1994,8378000.0
65.3,2,3,12,2006,9168000.0
84.2,3,6,12,2012,10883000.0
41.1,1,7,9,1993,6084000.0
72.1,2,1,5,1983,7172000.0
40.1,1,10,17,2025,6380000.0
38.5,1,10,25,2003,5208000.0
64.0,2,10,12,2019,9462000.0
62.5,2,4,5,1971,7799000.0
41.3,1,1,9,1988,4367000.0
33.2,1,1,5,1960,2897000.0
63.8,2,21,25,2007,8060000.0
51.5,2,5,5,1975,6454000.0
35.7,1,3,12,2020,5604000.0
32.6,1,5,9,1999,4352000.0
32.1,1,5,12,2018,5769000.0
90.0,4,1,12,2004,11776000.0
77.3,3,14,17,2013,11792000.0
61.4,2,8,9,1986,7260000.0
114.9,4,5,5,1971,13416000.0
53.8,2,5,5,1979,6528000.0
36.8,1,9,25,2011,4988000.0
38.5,1,8,17,2010,5543000.0
82.3,3,1,12,2014,9206000.0
53.6,2,3,12,2006,6906000.0
82.3,3,12,12,2009,9413000.0
71.8,3,1,5,1964,7886000.0
57.6,2,1,25,2014,7374000.0
40.0,1,5,9,1976,4555000.0
44.3,1,9,9,1996,6080000.0
39.9,1,6,12,2012,5853000.0
36.9,1,2,5,1973,5055000.0
50.7,2,2,5,1979,6346000.0
49.8,1,16,17,2005,6080000.0
34.4,1,5,5,1960,3615000.0
49.1,2,5,12,2014,6220000.0
31.3,1,3,9,1985,4329000.0
49.9,2,6,9,1987,7081000.0
58.8,2,4,9,1991,6478000.0
58.8,2,2,9,1978,7140000.0
73.3,3,3,17,2022,11694000.0
37.0,1,9,9,1985,3885000.0
35.2,1,11,12,2022,5134000.0
63.3,3,9,9,1975,7059000.0
63.4,2,6,12,2013,10012000.0
75.8,3,10,25,2020,11347000.0
26.5,1,14,17,2021,4327000.0
68.0,3,9,9,1979,8190000.0
85.6,3,4,5,1982,9989000.0
54.7,2,5,9,1996,8477000.0
33.3,1,10,12,2020,4701000.0
79.4,3,5,5,1964,6067000.0
72.9,3,9,9,1999,7410000.0
88.7,3,5,12,2002,11583000.0
28.4,1,8,9,1983,3564000.0
74.5,3,11,17,2012,9701000.0
36.4,1,1,5,1970,4064000.0
33.1,1,5,5,1977,4448000.0
51.3,2,10,17,2009,7531000.0
32.1,1,1,9,1997,4243000.0
60.5,2,10,12,2005,7457000.0
56.1,2,6,9,1998,7139000.0
41.3,1,7,9,1983,5736000.0
58.1,2,14,17,2012,8347000.0
73.4,3,5,17,2021,10959000.0
30.9,1,1,12,2017,4415000.0
55.7,2,6,9,1984,7154000.0
25.3,1,10,12,2014,4332000.0
58.9,2,5,9,1986,7109000.0
34.6,1,3,5,1979,4049000.0
64.6,2,10,25,2014,7621000.0
38.8,1,2,5,1973,5170000.0
88.7,4,12,25,2018,11394000.0
58.3,2,3,9,1993,8631000.0
69.7,2,4,5,1980,8863000.0
60.5,2,6,12,2009,8208000.0
62.2,2,3,17,2000,7531000.0
67.6,2,2,17,2024,10917000.0
52.9,2,5,17,2019,7686000.0
54.5,2,11,12,2006,7764000.0
29.1,1,10,12,2022,4705000.0
39.8,1,3,17,2022,6230000.0
50.1,2,3,9,1985,5817000.0
77.0,3,6,9,1995,10395000.0
43.8,1,5,9,1978,6013000.0
41.0,1,22,25,2003,6007000.0
37.9,1,23,25,2020,6098000.0
111.3,4,3,5,1981,13930000.0
81.7,3,3,17,2009,10668000.0
51.2,2,13,25,2022,7238000.0
66.6,3,5,5,1964,8617000.0
52.6,2,8,12,2015,8568000.0
107.7,4,20,25,2011,14204000.0
40.5,1,2,5,1984,5640000.0
47.0,1,2,12,2024,6544000.0
60.8,2,4,9,1975,6931000.0
64.3,2,18,25,2004,7745000.0
59.8,2,19,25,2017,8915000.0
33.3,1,4,25,2003,4850000.0
52.9,2,4,9,1989,7573000.0
32.3,1,9,17,2022,4821000.0
35.0,1,16,17,2025,5974000.0
87.0,3,6,9,1980,11133000.0
82.3,3,4,17,2006,13773000.0
98.9,4,1,5,1978,11953000.0
60.4,2,11,12,2013,9905000.0
62.0,2,9,9,1989,8243000.0
67.6,2,5,5,1980,7256000.0
33.2,1,3,5,1975,4276000.0
40.0,1,5,12,2021,7442000.0
40.0,1,3,9,1989,5601000.0
71.7,3,5,17,2005,8803000.0
44.4,1,5,5,1965,5202000.0
81.0,3,2,9,1999,9524000.0
48.8,2,9,12,2005,6166000.0
69.9,2,15,17,2011,10304000.0
44.2,1,7,9,1976,5967000.0
43.4,1,6,12,2024,6136000.0
89.3,4,15,17,2003,10816000.0
33.9,1,4,12,2022,4432000.0
38.5,1,8,9,1980,4866000.0
36.9,1,2,5,1984,3874000.0
38.7,1,8,17,2009,5441000.0
30.4,1,1,5,1978,3499000.0
54.9,2,17,17,2023,6378000.0
58.2,2,3,12,2004,7203000.0
43.1,2,5,25,2005,5920000.0
39.1,1,16,17,2013,5644000.0
90.0,3,7,25,2014,12294000.0
76.6,3,7,9,1993,10026000.0
42.3,1,2,17,2018,5290000.0
48.9,2,2,9,1981,6527000.0
39.3,1,9,9,1996,4965000.0
79.8,3,5,12,2017,10530000.0
61.9,2,11,17,2025,7526000.0
83.9,3,8,25,2011,11190000.0
40.6,1,5,17,2007,6135000.0
53.2,2,5,9,1995,7151000.0
34.0,1,1,9,1997,4293000.0
65.4,2,4,17,2002,8624000.0
49.2,2,3,9,1989,6316000.0
31.1,1,2,5,1969,3364000.0
51.7,2,8,9,1995,6849000.0
59.5,2,1,9,1993,6692000.0
86.3,3,9,9,1986,8979000.0
47.8,1,8,9,1977,6492000.0
62.6,3,1,5,1973,5520000.0
106.4,4,2,5,1976,12771000.0
78.0,3,25,25,2002,10366000.0
72.3,3,2,9,1981,8264000.0
61.0,3,3,9,1999,8780000.0
56.3,2,2,12,2016,7683000.0
30.9,1,8,9,1989,3867000.0
60.5,2,16,25,2019,7777000.0
59.9,2,16,17,2009,8405000.0
87.8,4,1,5,1966,7771000.0
56.5,2,7,9,1996,6925000.0
26.4,1,12,17,2019,3953000.0
60.7,2,2,25,2002,8265000.0
105.8,4,5,9,1996,14839000.0
33.4,1,5,12,2014,5397000.0
47.4,1,3,5,1979,6374000.0
59.2,2,19,25,2004,8027000.0
38.7,1,3,9,1976,4668000.0
38.7,1,6,25,2008,5571000.0
37.2,1,4,12,2017,5255000.0
75.2,3,3,12,2012,9622000.0
27.4,1,2,12,2019,4098000.0
65.9,2,3,9,1998,8069000.0
75.4,3,4,5,1966,7788000.0
114.4,4,6,9,1978,14425000.0
107.6,4,4,5,1967,10138000.0
56.5,2,3,17,2005,6995000.0
104.5,4,3,9,1998,14804000.0
41.2,1,3,5,1963,4677000.0
65.8,2,24,25,2004,10301000.0
58.5,2,4,17,2019,7548000.0
43.8,1,1,25,2022,6055000.0
59.6,2,2,25,2019,9378000.0
40.3,1,5,5,1980,4458000.0
84.5,3,2,9,1983,12011000.0
53.5,2,16,17,2007,7162000.0
65.1,2,12,12,2001,8834000.0
37.4,1,1,5,1966,3762000.0
45.0,1,9,17,2017,7735000.0
101.6,4,1,9,1984,11143000.0
80.4,3,2,9,1977,11524000.0
99.3,4,3,12,2016,15005000.0
32.5,1,7,12,2001,4940000.0
35.0,1,9,12,2002,4459000.0
64.3,2,3,5,1964,7460000.0
54.4,2,15,17,2012,7487000.0
24.7,1,9,9,1987,3108000.0
63.2,2,2,5,1965,7415000.0
51.6,2,4,17,2013,6700000.0
37.8,1,6,25,2022,5674000.0
49.6,1,4,17,2004,6976000.0
77.9,2,5,17,2020,10269000.0
57.4,2,9,12,2023,9196000.0
65.5,2,12,12,2000,8610000.0
59.7,2,5,5,1968,7194000.0
33.3,1,5,9,1977,4410000.0
78.3,3,7,9,1980,7794000.0
71.8,3,8,9,1978,7834000.0
65.3,2,12,17,2001,10343000.0
47.3,1,2,9,1990,6829000.0
52.9,2,2,5,1965,5124000.0
45.1,2,7,9,1988,6072000.0
103.0,4,12,12,2009,11794000.0
95.6,4,2,5,1983,8896000.0
69.9,3,12,17,2003,10811000.0
31.5,1,2,9,1998,4396000.0
99.7,4,2,9,1981,11886000.0
58.1,2,12,12,2016,6968000.0
79.9,3,16,17,2004,9417000.0
57.7,2,4,9,1988,6239000.0
30.7,1,1,12,2015,4682000.0
52.2,2,2,12,2007,6077000.0
35.7,1,3,9,1990,5551000.0
55.8,2,10,17,2005,6950000.0
77.2,3,1,17,2024,8785000.0
39.2,1,6,12,2010,5672000.0
35.9,1,3,17,2022,5100000.0
43.5,1,4,17,2001,6161000.0
56.4,2,3,17,2000,6965000.0
107.7,4,8,17,2008,13661000.0
28.2,1,8,12,2004,3701000.0
26.5,1,11,12,2001,4037000.0
73.6,3,7,12,2013,10688000.0
82.5,3,2,17,2019,11956000.0
40.6,1,5,5,1972,5260000.0
75.8,3,6,17,2011,10661000.0
55.0,2,16,17,2021,8241000.0
83.9,3,2,5,1968,9414000.0
59.3,2,4,17,2023,8166000.0
93.7,4,5,5,1965,8947000.0
29.1,1,5,9,1978,3746000.0
42.6,1,14,17,2009,6802000.0
55.6,2,1,5,1964,6086000.0
48.8,2,11,17,2003,7066000.0
67.0,3,11,17,2019,8427000.0
61.5,2,1,12,2023,8639000.0
34.4,1,2,5,1963,3902000.0
60.4,2,3,9,1987,7869000.0
56.4,2,11,12,2015,8559000.0
97.5,4,18,25,2010,11382000.0
58.9,2,11,12,2018,8706000.0
70.7,2,3,9,1992,9470000.0
49.9,2,10,12,2025,8203000.0
85.7,3,11,12,2000,10650000.0
61.4,2,11,17,2020,8949000.0
32.5,1,4,5,1963,3905000.0
79.2,3,11,17,2025,10867000.0
56.6,2,3,12,2008,7493000.0
56.6,2,1,25,2008,6716000.0
100.5,4,5,9,1985,11787000.0
85.0,3,10,12,2004,13302000.0
80.0,3,10,25,2020,11252000.0
98.8,4,2,5,1965,11215000.0
34.7,1,4,25,2019,5247000.0
46.4,2,2,12,2005,6214000.0
53.3,2,2,5,1967,6208000.0
40.4,1,3,9,1995,5951000.0
69.9,3,5,17,2023,9984000.0
90.9,3,4,5,1983,10890000.0
44.7,2,2,12,2018,6352000.0
98.5,4,2,9,1996,11055000.0
43.0,1,6,12,2000,6631000.0
46.4,2,4,5,1964,5100000.0
64.3,2,10,17,2022,10898000.0
39.8,1,22,25,2020,6170000.0
37.1,1,23,25,2018,6354000.0
72.9,3,17,17,2001,8931000.0
59.5,2,3,5,1975,6686000.0
80.8,3,17,17,2001,11154000.0
53.4,2,4,5,1968,5913000.0
38.8,1,2,5,1977,5530000.0
27.5,1,8,9,1990,3894000.0
63.9,2,4,9,1981,9131000.0
115.5,4,4,17,2008,13647000.0
36.9,1,12,12,2011,5611000.0
96.1,4,4,9,1993,10944000.0
110.2,4,6,9,1997,10485000.0
107.8,4,9,25,2000,14884000.0
60.5,2,5,9,1980,7502000.0
95.5,4,8,9,1976,11940000.0
39.5,2,4,5,1976,4856000.0
38.6,1,5,17,2020,5853000.0
59.8,1,6,12,2013,10124000.0
80.9,3,5,9,1987,10146000.0
36.0,1,3,5,1981,4410000.0
65.8,2,11,12,2010,9196000.0
34.3,1,8,12,2015,5171000.0
24.5,1,9,9,1992,2249000.0
36.5,1,15,25,2019,5772000.0
78.4,3,4,5,1962,9822000.0
49.5,2,9,9,1975,5674000.0
78.4,3,9,25,2013,10374000.0
56.5,2,7,9,1991,7646000.0
111.8,4,8,12,2002,16776000.0
61.4,2,3,9,1986,8193000.0
72.3,2,5,9,1976,8997000.0
48.5,2,19,25,2001,6335000.0
63.6,2,7,9,1986,7240000.0
65.4,3,6,17,2025,9485000.0
64.9,2,3,9,1995,8638000.0
66.3,3,9,9,1979,6076000.0
80.5,3,4,5,1982,9048000.0
38.9,1,1,12,2015,5798000.0
62.0,2,3,9,1979,7460000.0
21.7,1,11,17,2002,2306000.0
61.5,2,7,9,1980,8853000.0
47.3,2,3,25,2018,6269000.0
114.6,4,3,5,1971,12167000.0
33.7,1,11,17,2007,5359000.0
21.8,1,15,17,2005,2878000.0
35.3,1,7,17,2013,4174000.0
67.4,2,10,17,2022,10176000.0
76.3,3,10,17,2002,10885000.0
79.0,3,7,12,2010,10278000.0
61.0,2,2,5,1966,7000000.0
72.4,3,4,5,1968,7252000.0
33.7,1,20,25,2023,4645000.0
37.5,1,1,12,2010,4753000.0
49.0,1,3,17,2012,7653000.0
83.7,3,5,9,1992,10706000.0
65.3,2,5,5,1969,8058000.0
65.9,2,2,5,1961,8706000.0
43.4,1,4,12,2006,6765000.0
61.8,2,1,9,1989,6041000.0
98.8,4,9,9,1984,10786000.0
24.8,1,1,9,1986,3193000.0
72.2,3,3,5,1979,8530000.0
30.3,1,12,12,2024,3707000.0
46.2,1,1,9,1996,5396000.0
62.5,2,7,17,2008,6755000.0
20.3,1,3,9,1993,2676000.0
56.6,2,6,9,1996,7018000.0
41.3,2,5,5,1965,4373000.0
57.0,2,4,5,1983,8016000.0
86.1,3,6,9,1997,9658000.0
62.1,2,4,9,1993,7575000.0
33.0,1,12,12,2000,3879000.0
60.1,2,6,9,1976,8106000.0
51.0,2,11,12,2014,8133000.0
27.3,1,10,17,2010,4115000.0
72.1,3,9,17,2025,10754000.0
61.7,2,2,5,1977,6645000.0
85.0,3,7,9,1975,10177000.0
85.3,3,1,5,1963,7554000.0
64.1,2,9,9,1996,8139000.0
52.4,2,12,25,2003,6935000.0
54.4,2,5,5,1963,5565000.0
54.3,2,1,9,1999,6606000.0
73.6,3,6,12,2017,11027000.0
72.6,3,15,17,2000,11203000.0
41.1,1,8,12,2006,6209000.0
59.9,2,1,5,1973,7952000.0
100.4,4,2,9,1990,12438000.0
69.6,2,1,12,2014,10574000.0
75.7,3,5,5,1964,8359000.0
77.0,3,2,9,1987,9772000.0
49.9,2,2,5,1964,5645000.0
60.2,2,2,5,1977,7588000.0
63.5,2,4,9,1996,8817000.0
46.8,2,1,5,1964,4159000.0
58.2,2,7,12,2004,8570000.0
54.3,2,8,12,2005,6390000.0
84.4,3,5,17,2013,12476000.0
41.1,1,2,9,1976,5476000.0
38.2,1,1,5,1974,4891000.0
40.7,1,1,5,1975,4188000.0
69.0,2,12,12,2004,8130000.0
28.5,1,6,17,2015,4698000.0
44.4,2,5,5,1960,4247000.0
42.9,1,22,25,2007,5444000.0
52.5,2,5,5,1960,5743000.0
63.5,2,2,12,2006,8769000.0
60.2,2,6,17,2005,8448000.0
50.0,2,2,17,2007,7340000.0
54.1,1,17,17,2004,7695000.0
86.1,3,4,17,2014,11848000.0
35.2,1,3,9,1996,4858000.0
61.2,2,2,17,2019,8880000.0
83.6,3,2,5,1975,9848000.0
49.6,2,2,17,2016,6168000.0
80.2,3,4,12,2010,11775000.0
37.2,1,2,17,2022,6267000.0
66.5,2,4,9,1976,8618000.0
45.1,2,3,12,2000,6447000.0
39.5,1,9,12,2016,5302000.0
47.7,2,7,17,2000,5543000.0
61.7,2,5,5,1961,7197000.0
57.7,2,3,5,1976,7049000.0
76.7,3,3,9,1978,9284000.0
43.4,1,5,5,1971,5172000.0
43.7,1,15,17,2009,6496000.0
52.2,2,8,9,1984,7021000.0
42.8,2,9,25,2014,6073000.0
67.7,3,7,9,1985,6732000.0
54.9,2,4,5,1966,6818000.0
37.1,1,8,17,2009,5687000.0
57.7,2,3,12,2018,7309000.0
76.8,3,2,9,1999,8853000.0
65.1,2,3,12,2017,10269000.0
55.5,2,8,17,2001,8388000.0
45.1,1,1,9,1981,3830000.0
38.2,1,13,25,2024,6128000.0
44.6,1,7,25,2013,6422000.0
61.0,2,9,12,2021,9046000.0
86.4,3,4,5,1970,10037000.0
63.3,2,3,12,2000,7915000.0
44.4,1,3,5,1981,6084000.0
32.1,1,4,5,1979,3810000.0
66.8,2,8,9,1979,8867000.0
66.3,2,5,9,1978,8942000.0
60.8,2,4,17,2013,7919000.0
58.0,2,14,17,2002,7245000.0
64.1,2,16,17,2017,9397000.0
44.6,1,4,9,1992,6928000.0
49.0,1,8,9,1978,5848000.0
41.5,1,6,9,1977,5030000.0
38.0,1,23,25,2021,5958000.0
35.9,1,1,5,1969,4188000.0
32.8,1,6,17,2015,5124000.0
73.1,3,3,12,2002,9690000.0
45.0,2,3,9,1993,5733000.0
54.1,2,11,17,2019,8165000.0
83.4,3,3,9,1989,7090000.0
52.6,1,10,17,2004,8866000.0
76.7,3,18,25,2010,10275000.0
62.5,2,1,9,1983,7204000.0
56.9,2,1,9,1987,7933000.0
56.1,2,4,12,2010,7324000.0
28.4,1,3,25,2020,5300000.0
111.2,4,5,9,1988,14377000.0
28.4,1,12,12,2000,3937000.0
20.0,1,9,12,2008,3073000.0
38.0,1,12,17,2012,5104000.0
27.9,1,5,5,1961,2589000.0
35.4,1,12,17,2003,4415000.0
49.8,1,25,25,2015,7785000.0
29.6,1,5,5,1969,3100000.0
77.3,3,5,9,1980,7749000.0
46.5,1,24,25,2008,6658000.0
41.6,1,4,5,1961,5146000.0
59.3,2,15,17,2024,8864000.0
106.9,4,3,9,1999,14308000.0
30.8,1,5,9,1975,4299000.0
46.4,1,11,17,2011,7165000.0
109.4,4,5,9,1996,13422000.0
38.8,1,6,12,2021,5573000.0
58.1,2,9,9,1999,8014000.0
26.6,1,1,12,2021,3737000.0
70.0,3,4,5,1975,7510000.0
104.3,4,6,9,1976,13444000.0
64.4,3,1,25,2012,8184000.0
30.7,1,6,9,1982,4226000.0
57.2,2,2,12,2000,7439000.0
28.1,1,8,9,1979,3987000.0
71.0,3,11,17,2009,8122000.0
79.6,3,3,5,1962,10250000.0
57.7,2,10,25,2010,6558000.0
62.8,2,6,9,1996,7208000.0
33.9,1,6,9,1979,4430000.0
55.8,2,4,5,1971,6288000.0
58.3,2,5,5,1971,6375000.0
52.7,2,2,12,2012,7092000.0
62.0,2,8,9,1988,7348000.0
28.8,1,10,17,2003,4202000.0
73.6,3,7,9,1977,8678000.0
73.5,3,6,9,1991,10091000.0
100.0,4,7,12,2007,13146000.0
56.2,2,17,17,2015,7358000.0
51.4,2,5,5,1970,6231000.0
36.9,1,1,5,1964,3221000.0
110.4,4,2,5,1975,9297000.0
68.1,2,9,17,2023,8497000.0
35.3,2,12,12,2008,4529000.0
58.5,2,3,9,1987,7783000.0
64.3,3,7,17,2007,6355000.0
39.5,1,9,17,2021,5993000.0
45.7,1,5,12,2025,6798000.0
56.7,2,16,17,2023,8526000.0
84.7,3,4,9,1979,8196000.0
52.9,2,3,5,1968,7829000.0
63.3,2,2,9,1980,7880000.0
65.4,2,3,5,1961,6512000.0
47.9,2,5,12,2006,6732000.0
56.6,2,11,25,2016,9394000.0
44.7,2,5,5,1971,4403000.0
31.5,1,2,5,1960,3119000.0
85.6,3,4,9,1989,10577000.0
60.5,2,17,25,2023,8945000.0
73.7,3,4,9,1995,10127000.0
24.5,1,7,12,2010,4091000.0
28.5,1,4,5,1969,3737000.0
77.4,3,3,5,1975,7825000.0
44.6,1,10,25,2008,5748000.0
60.6,2,8,25,2011,7894000.0
56.1,2,1,5,1981,6783000.0
74.8,3,21,25,2014,11003000.0
38.5,1,3,12,2015,6435000.0
43.1,1,16,17,2000,6356000.0
72.1,3,1,9,1980,7305000.0
60.6,2,8,12,2012,8443000.0
30.7,1,7,9,1975,3280000.0
37.6,1,7,12,2012,5861000.0
103.5,4,4,5,1964,10450000.0
25.9,1,2,5,1962,3418000.0
57.7,2,4,9,1986,7796000.0
53.0,2,11,17,2025,9457000.0
73.6,3,6,9,1984,9379000.0
72.7,3,9,12,2008,10239000.0
59.5,2,15,25,2016,8434000.0
38.9,1,3,5,1965,4463000.0
81.4,3,9,12,2013,10954000.0
59.0,2,4,9,1977,7942000.0
73.6,3,7,17,2024,9178000.0
62.9,2,2,5,1977,7747000.0
63.6,2,8,12,2006,7354000.0
34.7,1,8,17,2008,5195000.0
55.3,2,19,25,2014,7559000.0
35.5,1,10,12,2018,5599000.0
59.5,2,6,9,1990,7145000.0
29.6,1,7,12,2018,4330000.0
43.9,1,9,17,2018,7009000.0
32.0,1,10,12,2016,4828000.0
34.1,1,2,5,1984,5131000.0
82.1,3,12,25,2024,11264000.0
58.6,2,4,12,2005,7637000.0
60.2,2,5,12,2024,10072000.0
30.6,1,8,9,1999,4100000.0
58.7,2,1,12,2000,6856000.0
63.8,2,6,9,1993,8705000.0
104.8,4,4,12,2014,13825000.0
77.6,3,5,5,1962,7877000.0
57.5,2,11,12,2016,7727000.0
76.7,3,5,25,2005,11658000.0
46.7,1,2,5,1963,5434000.0
53.7,2,24,25,2007,7060000.0
41.1,1,2,9,1996,5478000.0
37.3,1,13,17,2003,5462000.0
